NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Vimal Enterprises,+(91)9963205183,5.0,2,"15-8-213/A, D. K Market, Begum Bazar, Hyderabad - 500012, Opp Mahaveer Bank, Near Doodhkana",Hyderabad,Grocery Stores
Hazarimal Rawatmal,+(91)4024741572,5.0,2,"Begum Bazar, Hyderabad, Main Road, Begum Bazar, Hyderabad - 500012",Hyderabad,Grocery Stores
Sri Om Company,+(91)4064542277,5.0,2,"Begum Bazar, Hyderabad, Main Road, Begum Bazar, Hyderabad - 500012",Hyderabad,Grocery Stores
Bindal Trading Co,+(91)9246540344,5.0,2,"Shop No 15-6-238/4, Begum Bazar, Hyderabad - 500012, Bhavani Market",Hyderabad,Grocery Stores
Balaji Sweet House,+(91)9587191901,5.0,2,"Shamlal Building, Begumpet, Hyderabad - 500016, Near Guna Wines",Hyderabad,Grocery Stores
Bharat Kirana Stores,+(91)9885492801,5.0,2,"Door No. 1-11-151/1/3/1, Shyamlal Building, Begumpet, Hyderabad - 500016, Opp. Shyamlal Buildings",Hyderabad,Grocery Stores
Bhavani Traders,+(91)9848114710,5.0,2,"Malakpet, Hyderabad - 500036, opp to charmas",Hyderabad,Grocery Stores
Neelkamal Stores,+(91)4027075712,5.0,2,"H.No: 4-10-587/102, Seetharam Nagar, Sitaphalmandi, Hyderabad - 500061, Near Ramalayam",Hyderabad,Grocery Stores
Sri Muthaiah Grand Bazar,+(91)4023005679,5.0,2,"Plot No 99b, Telecom Nagar, Gachibowli, Hyderabad - 500032",Hyderabad,Grocery Stores
Digeshwari Kirana General S..,+(91)9603830674,5.0,2,"Shop No 4, Prashanth Nagar Colony, Kondapur, Hyderabad - 500084, Near to Sai Baba Temple",Hyderabad,Grocery Stores
Moghal Mart,+(91)7702875112,5.0,2,"# 17-2-258, Yakutpura, Saidabad, Hyderabad - 500059, Near Old Police Station",Hyderabad,Grocery Stores
Kairali Stores,+(91)9441225720,5.0,2,"# 23 - 161, Anandbagh, Malkajgiri, Hyderabad - 500047, Opposite Diagnostics",Hyderabad,Grocery Stores
Satyanarayana Kirana And Ge..,+(91)9441490638,5.0,2,"Nagole Road, L B Nagar, Hyderabad - 500074, Back Side Medicare Hospital",Hyderabad,Grocery Stores
B Narayan Kirana & General ..,+(91)9399323996,5.0,2,"Plot No:8, Gayatri Nagar, Jillelaguda, Hyderabad - 500079, Beside SBH Bank",Hyderabad,Grocery Stores
Sri Rama Ramesh RICE Store ..,+(91)9247986657,5.0,2,"Plot No 1 Shop No 6, Janapriya Nagar 5th Phase,, Miyapur, Hyderabad - 500049, Opp Janapriya Nagar 2nd Phase Kaman,",Hyderabad,Grocery Stores
Sri Om Kirana & General Sto..,+(91)9908361302,5.0,2,"Door No 4-27, Main Road, Water Tank Road, Patancheru, Hyderabad - 502319, Main Market",Hyderabad,Grocery Stores
Arun Food Grains,+(91)6303749141,5.0,2,"12-2-780/41, Ayodhya Nagar Colony, Mehdipatnam, Hyderabad - 500028, Near Pillar No 28",Hyderabad,Grocery Stores
Aga Supermarket,+(91)9885399929,5.0,2,"Humayun Nagar, Hyderabad - 500028, Opposite High Luck School",Hyderabad,Grocery Stores
Aisha Kirana &general store..,+(91)8297914661,5.0,2,"12-2-784/a/7/1, Dilshad Nagar colony, Mehdipatnam, Hyderabad - 500028, Opposite lane to piller no:37",Hyderabad,Grocery Stores
Kashinath Kirana & General ..,+(91)9959542484,5.0,2,"Shop no. 10, Road no. 12, Banjara Hills, Hyderabad - 500034, NBT nagar",Hyderabad,Grocery Stores
Ahmed Kirana Store,+(91)8885328559,5.0,2,"Asif Nagar Lane, Mehdipatnam, Hyderabad - 500028, Beside Gautham School",Hyderabad,Grocery Stores
Sunder Kirana And General S..,+(91)7989247022,5.0,2,"SHOP NO.  : 5, # 10-5-24, FIRST LANCER OAD,GARDEN TOWERS, Masab Tank, Hyderabad - 500028, OPPSITE ROCK CHRUCH",Hyderabad,Grocery Stores
Shah Traders Kirana & Gener..,+(91)9440438119,5.0,2,"Door No 10-5-8/3, Masab Tank, Hyderabad - 500028, Opposite Canara Bank , Near Rock Church",Hyderabad,Grocery Stores
Rohith Traders,+(91)7893760115,4.8,2,"15-7-83/1/3, Kolaswadi, Begum Bazar, Hyderabad - 500012",Hyderabad,Grocery Stores
Sri Mahalaxmi kirana &Gener..,+(91)9676803025,4.8,2,"H.No.3-147/1A, Nizampet Road, Nizampet, Hyderabad - 500090, Opposite Vijetha Super Market",Hyderabad,Grocery Stores
RG super market,+(91)9299998050,4.8,2,"H-NO: 5-1/2, road no.4, MYTHRI NAGAR, Madinaguda, Hyderabad - 500049, Near srikara hospital",Hyderabad,Grocery Stores
Sadik,+(91)04048509795,4.8,2,"Door No 12-5-7,  Shop No 1, Chinnai Reddy Lane, Tarnaka, Hyderabad - 500007, Near Mari Chennai Reddy House",Hyderabad,Grocery Stores
Munalal Gen Store,+(91)9395893764,4.5,2,"15-9-585/B, Ashok Nagar, Gowli Guda, Hyderabad - 500012, Gowliguda",Hyderabad,Grocery Stores
J. M. Kirana Wholesale & Re..,+(91)4065502738,4.5,2,"#22-3-482/2, Mir Alam Mandi Road, Mir Alam Mandi, Hyderabad - 500002, Near Mir Chowk Police Station",Hyderabad,Grocery Stores
KBR Milk Agency,+(91)9959851681,4.5,2,"# 11-5-450, Red Hills,Lakdikapul, Red Hills, Hyderabad - 500004, Near Federation House",Hyderabad,Grocery Stores
Sai Baba Kirana & General S..,+(91)04023234321,4.5,2,"House No  5-9-1115/1/2, Kanchen Ganga Complex, King Koti, Hyderabad - 500001, Opposite Slate School",Hyderabad,Grocery Stores
Mahila Super Market,+(91)4024029997,4.5,2,"Door No 5-4-144, Vanasthalipuram, Hyderabad - 500070, Near Rythu Bazar, Kamala Nagar",Hyderabad,Grocery Stores
Sami Kirana & General store..,+(91)9676580409,4.5,2,"9-4-87/1/50/3, Akbarpura, Toli Chowki, Hyderabad - 500008, Beside Gems School",Hyderabad,Grocery Stores
Vazir Khan Kirana Store,+(91)4025571336,4.5,2,"Shop No. 2041142, Mitti Ka Sher, Chelapura, Lad Bazaar, Julu Khana Road, Lad Bazar-Charminar, Hyderabad - 500002",Hyderabad,Grocery Stores
Shalimar Food World,+(91)4065348695,4.5,2,"Shop No#16-2-15/A/1, Saidabad Main Road, Saidabad, Hyderabad - 500059, Near Saidabad Police Station",Hyderabad,Grocery Stores
Jai Bharat Kirana & General..,+(91)4027018200,4.5,2,"Shop No. 12-12-228, Sitaphalmandi, Hyderabad - 500061, Near Sitaphalmandi Railway Station, Ravindra Nagar, Beside Lane Of Flyover",Hyderabad,Grocery Stores
Suvartha Mahila Dwakra Grou..,+(91)8500832006,4.0,2,"Shop No 137, Erragadda, Erragadda, Hyderabad - 500018, Model Rythu Bazar",Hyderabad,Grocery Stores
Ezy Super Stores,+(91)8886623808,4.0,2,"H.No- 8-1-177/9, Swarnadama Nagar, MD Farm Road, Bowenpally, Hyderabad - 500011, Beside Venkateshwara Swamy Temple",Hyderabad,Grocery Stores
Sri Sai Baba Traders,+(91)04066617440,4.0,2,"#1-2-290, Street No 7, Gaghanmahal Road, Domalguda-himayat Nagar, Hyderabad - 500029, Beside Kuchipudi Academy",Hyderabad,Grocery Stores
Pooja Kirana & General Stor..,+(91)4027017836,4.0,2,"Shop No : 1, Street No : 2, Tarnaka, Tarnaka, Hyderabad - 500007, Near Spicy Corner",Hyderabad,Grocery Stores
More Super Market Sai Baba ..,+(91)9666669774,4.0,2,"Hitension Road, Saibaba Officer's Colony, Sri Sai Baba Officer's Colony, Osmania University Teachers, Sainikpuri, Hyderabad - 500094",Hyderabad,Grocery Stores
Sri Satyanarayana Kirana & ..,+(91)4023033742,4.0,2,"Lingampally, Hyderabad, Main Road, Lingampally, Hyderabad - 500019",Hyderabad,Grocery Stores
Kamadhenu Organic Store,+(91)8466882266,4.0,2,"Madinaguda Main Road, Madinaguda, Hyderabad - 500050, Opp Vijetha Super Market",Hyderabad,Grocery Stores
sri krishna book stores,+(91)4023323143,4.0,2,"6-3-662/a/3, Jaffer ali bagh, Punjagutta, Hyderabad - 500082, opp nims Lane",Hyderabad,Grocery Stores
Liberty Trading Co,+(91)4024733570,4.0,2,"15-8-345, Chawla Building, Begum Bazar, Begum Bazar, Hyderabad - 500012, Chawla Building",Hyderabad,Grocery Stores
Laxmi Kirana General Store,+(91)9246566301,4.0,2,"Shop No 15-9-595, Ambica Building Lane, Mahboobgunj, Hyderabad - 500012, SIDDIAMBAR BAZAR  MASJID NEAR",Hyderabad,Grocery Stores
Uma Maheshwari Kirana & Gen..,+(91)9949231831,4.0,2,"Door No 1-1-176/4/D/2, Kavadiguda, Hyderabad - 500080, Gandhi Nagar, Opposite Post Office",Hyderabad,Grocery Stores
Ghouse Kirana Store,+(91)4024551727,4.0,2,"372/6, Mahboob Mansion, Malakpet, Hyderabad - 500036, Sri Krupa Market",Hyderabad,Grocery Stores
Karachi Kirana Store,+(91)8686791012,4.0,2,"Door No 10-4-771/82/C/2, Masab Tank, Hyderabad - 500028, Ahmed Nagar",Hyderabad,Grocery Stores
Kwality Super Store,+(91)4065144552,3.8,2,"3-6-27/9/1, Street Number 19, Basheer Bagh, Hyderabad - 500029, Near Old Skyline Theatre",Hyderabad,Grocery Stores
Shantamma Kirana & General ..,+(91)9346774639,3.8,2,"2-20, Main Road Kothaguda, Kondapur, Hyderabad - 500084, Beside Maharaja Hotel",Hyderabad,Grocery Stores
Gruhamithra Civil Supply De..,+(91)4032562524,3.5,2,"105/C, Yousufguda, Hyderabad - 500045, Beside Bramam Talent School.  Vengal Rao Nagar",Hyderabad,Grocery Stores
Onfoods,+(91)8125127803,3.5,2,"My Home Jewel, Madinaguda, Madinaguda, Hyderabad - 500049, Near Club House",Hyderabad,Grocery Stores
SAI Ganesh Kirana General S..,+(91)9849051840,3.5,2,"Shop No: 8-3-228/678/631, Karmika Nagar, Yousufguda, Hyderabad - 500045",Hyderabad,Grocery Stores
Vijay Dairy Parlour,+(91)9030666165,3.5,2,"S.no7, Abids X road, LB Stadium, Hyderabad - 500001, Inside LB stadium",Hyderabad,Grocery Stores
Majid Kirana Store,,3.5,2,"X Road, Bahadurpura, Hyderabad - 500264, Chirag Ali Nagar, Near Shaheen Collection Lane",Hyderabad,Grocery Stores
Nature Fresh Super Market,+(91)9985470291,3.5,2,"Door.no:1/3/b, Sai ram nagar colony, Hyder Shah Kote, Hyderabad - 500008, Near SMP model high school",Hyderabad,Grocery Stores
Vijay Dairy Parlour,+(91)9701765403,3.5,2,"9-4-123, Lane No.3, Regimental Bazar, Hyderabad - 500025, Beside Gurudwara",Hyderabad,Grocery Stores
Yadagiri Kirana & General S..,+(91)4024559683,3.5,2,"16-11-164/C, Sripuram Colony X Road Saleem Nagar, Malakpet, Hyderabad - 500036, Sripuram Colony X",Hyderabad,Grocery Stores
Sri Ganesh kirana and gener..,+(91)9912635920,3.5,2,"House no 3-9/11, Manjeera Lane, Gangaram-Chanda Nagar, Hyderabad - 500050, Beside Ruchi Curries",Hyderabad,Grocery Stores
Sri Kumaran,+(91)9700753973,3.3,2,"12-1-831/9/1, Mehdipatnam, Mehdipatnam, Hyderabad - 500028, Commercial Complex",Hyderabad,Grocery Stores
Maheen Kirana & general sto..,+(91)9966948918,3.3,2,"12-2-759, Rethibowli, Mehdipatnam, Hyderabad - 500028, Opposite lane to piller no:37",Hyderabad,Grocery Stores
Ratnadeep Stores,+(91)7659811180,3.0,2,"1-6-2/2a, Zamistanpur, Musheerabad, Hyderabad - 500020, Near Busstop",Hyderabad,Grocery Stores
Fresh Mart,+(91)8897886079,3.0,2,"#8-1-398/67, 8-1-326/1/10, Paramount Hills, Hyderabad - 500008",Hyderabad,Grocery Stores
Sri Lakshmi Narasimha Provi..,+(91)9885835241,3.0,2,"Shop No:6-2-517/1, Chintal Basti, Chintal Basti, Hyderabad - 500004, Near Tvs Service Centre",Hyderabad,Grocery Stores
Sri Sri Ram Kirana General ..,+(91)4023089500,3.0,2,"48-451/2/1, Ganesh Nagar, Chintal, Hyderabad - 500054, Near pranav international school",Hyderabad,Grocery Stores
Heritage Fresh,+(91)7337009932,3.0,2,"Sikh Village, Diamond Point, Gr. Floor,Plot No.19, Co-Operative House Building Society Ltd., Chinna, Hyderabad - 500010",Hyderabad,Grocery Stores
New Royal,+(91)9966513897,3.0,2,"12-2831-715, Mehdipatnam, Hyderabad - 500028",Hyderabad,Grocery Stores
Balaji Store,+(91)9966186476,3.0,2,"Door No 12-2-823/c/55, Temple Complex, Mehdipatnam, Hyderabad - 500028, Beside Kanaka Durga Temple, Sbi colony",Hyderabad,Grocery Stores
Lohitha Rice Traders,+(91)9000899518,2.8,2,"Shop No 57, JPN Nagar, Miyapur, Hyderabad - 500049, Opposite to Apollo Diagnostics Center",Hyderabad,Grocery Stores
Sri SAI Yogeshwara Kirana &..,+(91)9866678571,2.8,2,"8-3-231/C/39 & 40, Near Kotla Vijaya Bhaskar Reddy Stadium, Yousufguda, Hyderabad - 500045",Hyderabad,Grocery Stores
Tirumala Traders,+(91)9849697511,2.8,2,"Kondapur Main Road, Kondapur, Hyderabad - 500084, Opp,Apex Showroom",Hyderabad,Grocery Stores
Heritage Fresh,18002100088,2.5,2,"Flat No G-8 &9,Ground Floor,Parimala Ratna Vihar, No 5, Marutinagar Road, Kothapet, Hyderabad - 500035, Near Kanyaka Parmeshwari Temple Road",Hyderabad,Grocery Stores
Vijay Kirana & General Stor..,+(91)4024611794,2.5,2,"Shop No 5-2-962, Osmangunj, Hyderabad - 500012, Begum Bazar Police Staion",Hyderabad,Grocery Stores
Balaji Grand Bazar,+(91)4023056614,2.5,2,"Plot No 269/C, Addagutta Society, Kukatpally, Hyderabad - 500072, HMT Hills, Near Jntu",Hyderabad,Grocery Stores
Sri Venkateshwara Kirana & ..,+(91)9949010767,2.3,2,"Shop No 3-4-174/23, Attapur, Hyderabad - 500048, Opposite Pillar No 125, Lane Beside Spencer, Kantha Reddy Nagar",Hyderabad,Grocery Stores
Health Icon,,2.0,2,"Kavuri Hostel, Durga Nagar, Ameerpet, Hyderabad - 500016, Near Rbi QUARTERS",Hyderabad,Grocery Stores
Ayyapa Kirana Stores,+(91)9849401825,1.8,2,"17-33/4, Mehdipatnam, Hyderabad - 500028, Near Lilly Model High School, Jyothi Nagar",Hyderabad,Grocery Stores
Mahalaxmi Traders,+(91)9849056443,1.5,2,"Plot No. 2-1-12, Syndicate Bank Colony, Old Bowenpally-Bowenpally, Hyderabad - 500011, Beside Brilliant Grammar High School",Hyderabad,Grocery Stores
Sardarmal Dhanraj,+(91)4024617646,1.0,2,"Shop No 15-7-400, Begum Bazaar Road, Begum Bazar, Hyderabad - 500012, Near Kashmir House",Hyderabad,Grocery Stores
Sri Balaji Kirana Stores,+(91)9949657536,1.0,2,"Nbt Nagar, Road Number 12, Banjara Hills, Hyderabad - 500034",Hyderabad,Grocery Stores
Polimeraas market,+(91)7780365451,5.0,1,"Adress Shop 2, Gaddi Annaram, hyderabad - 500060, Opposite Bata Show Room",Hyderabad,Grocery Stores
Sri Venkateshwara Provision..,+(91)4040088118,5.0,1,"House No 40-255, Moula Ali, Hyderabad - 500040, Beside HP Gas Lane, Opposite Hanuman Temple, Housing Board Colony",Hyderabad,Grocery Stores
New bharat stores,+(91)04023310770,5.0,1,"Shanthi Nagar, Masab Tank, Hyderabad - 500028, Opp Sbh Bank",Hyderabad,Grocery Stores
Vijaya diary parlour,+(91)9885770284,5.0,1,"LB stadium, Lb stadium, Basheer Bagh, Hyderabad - 500029, Infront of LB stadium",Hyderabad,Grocery Stores
Bharath Kirana & General St..,+(91)9848031674,5.0,1,"2-2-91/1/5, Amberpet, Hyderabad - 500013, mukram hotel",Hyderabad,Grocery Stores
Organic Store,+(91)9381136057,5.0,1,"Shop No.1 Sri Sai Residency, PJR Road ICRISAT Colony, Madinaguda, Hyderabad - 500049, Opp Eatmosphere",Hyderabad,Grocery Stores
Himalaya Kirana & General s..,+(91)6300081760,5.0,1,"Door No 5-5-535/312, Saibaba Colony, Kukatpally, Hyderabad - 500072, Near Avb Puram, Sai Baba Nagar Colony",Hyderabad,Grocery Stores
Sai Dwaraka Rice Store,+(91)9030243633,5.0,1,"Shop No. 6-3-668/16, Yashoda Hospital Road, Panjagutta, Hyderabad - 500082, Opposite Kanthi Shikara Apts",Hyderabad,Grocery Stores
Asmitha Traders,+(91)7386250254,5.0,1,"8-3-228/728/B, Rahmath nagar, Yousufguda, Hyderabad - 500045, Near Video Galli",Hyderabad,Grocery Stores
Altaf Kirana,+(91)4024577330,5.0,1,"Door No 22-6-201/1, Charminar, Hyderabad - 500002, Meer Alam Mandi, Near Pathergatti",Hyderabad,Grocery Stores
Sk Traders,+(91)04056882094,5.0,1,"Cellar Abbas Tower, Dewan Devdi-charminar, Hyderabad - 500002",Hyderabad,Grocery Stores
Gopal Kirana & General Stor..,+(91)9246368862,5.0,1,"#2-3-18, Main Road, Golnaka, Hyderabad - 500013, Beside Golnaka Bus Stop",Hyderabad,Grocery Stores
Anupama Enterprises Bharat ..,+(91)9032617786,5.0,1,"Pl No-11-14-526, Nagole Road, L B Nagar, Hyderabad - 500074, Opp-Siris Factory",Hyderabad,Grocery Stores
Padmavathi Kirana Shop,+(91)4069579651,5.0,1,"D No:29-1270, Vinayak Nagar, Neredmet, Hyderabad - 500056, Santhoshma Temple Road",Hyderabad,Grocery Stores
Dhanalaxmi Kirana & General..,+(91)9490216563,5.0,1,"Shop Numebr: 2, Bhavani Nagar, Kapra, Hyderabad - 500062, Opposite Sri Ganesh Sport",Hyderabad,Grocery Stores
Sai Mahendra Traders (kiran..,+(91)9247575485,5.0,1,"H No: 4-6/1, Rampally X Road, Nagaram, Hyderabad - 500083, Opposite Shaninekthan High School",Hyderabad,Grocery Stores
Gt India Pvt Ltd,+(91)7010327439,5.0,1,"Fish Market, Begum Bazaar, Feel Khana Begum Bazar Road, Begum Bazar, Hyderabad - 500012, Afzal Gunj",Hyderabad,Grocery Stores
SITARA FOODS,+(91)7981882581,5.0,1,"Door No. 221, Kalyan Nagar, Vengal Rao Nagar, Vengal Rao Nagar, Hyderabad - 500038, Near ICICI Bank",Hyderabad,Grocery Stores
Econature Organics,+(91)7680099952,5.0,1,"Shop No 7-1/13, Old Tharuni Building, Nallagandla-serilingampally, Hyderabad - 500019, Opposite Pranaam Wellness Centre",Hyderabad,Grocery Stores
Preethi Home Needs,+(91)9441373169,5.0,1,"Shop no 2, Road No 13, Banjara Hills, Hyderabad - 500034, near Pmj jewels",Hyderabad,Grocery Stores
JAI Bhavani Kirana & Genera..,+(91)9603516870,5.0,1,"Shop No.2-21, Nanakram Guda Main Road, Nanakramguda, Hyderabad - 500008, hanuman temple",Hyderabad,Grocery Stores
Sri Lakshmi Venkateshwara D..,+(91)9885111539,5.0,1,"8-3-231/f/26, Sri Krishna Nagar, Yousufguda, Hyderabad - 500045, near green bawarchi",Hyderabad,Grocery Stores
Lgs Group,+(91)9182427686,5.0,1,"Ameerpet, Hyderabad - 500016, Beside Maitrivanam",Hyderabad,Grocery Stores
Hazarimal Sonanlal,+(91)4024744525,5.0,1,"15-8-117/1, Kamal Khan Street, Begum Bazar, Hyderabad - 500012, Begumbazar",Hyderabad,Grocery Stores
Tarachand Bhati,+(91)9030841710,5.0,1,"Door No 14-3-71, 2nd Floor, Acp Office Road, Begum Bazar, Hyderabad - 500012",Hyderabad,Grocery Stores
VENKAT SAI Rice store,+(91)9866666955,5.0,1,"429SRT, Sanjeeva Reddy Nagar, Hyderabad - 500038, Near axis bank",Hyderabad,Grocery Stores
C.Eshwaraiah Grain & Kirana..,+(91)4024601022,5.0,1,"Shop No:15-9-482, Mahbood Gunj, Siddiamber Bazar, Hyderabad - 500012, Near Ambika Building",Hyderabad,Grocery Stores
Babu Lal Kirana & General S..,+(91)9986773836,5.0,1,"Gowli Guda, Hyderabad - 500012, Opposite Gurmeet Wines Lane, Osman Shahi",Hyderabad,Grocery Stores
Sri Balaji Traders,+(91)9849012922,5.0,1,"Door No 514/B, B K Guda X Road, Sanjeeva Reddy Nagar, Hyderabad - 500038, Near Yellama Temple",Hyderabad,Grocery Stores
Habeeb Kirana & General Sto..,+(91)9849622286,5.0,1,"22-7-581, Mir Alam Mandi, Charminar, Hyderabad - 500002",Hyderabad,Grocery Stores
Aziz Kirana Stores,+(91)04024411562,5.0,1,"22-7-701/B, Mir Alam Mandi, Hyderabad - 500002",Hyderabad,Grocery Stores
Surabhi Organics,+(91)9152545336,3.3,4,"Building No 2-2-293/2, Plot No39,  Baddam Lalitha Complex,, Nagole X Roads, Nagole, Hyderabad - 500068, Opposite Reliance Fresh",Hyderabad,Organic Stores
Krushi Natural Foods,+(91)9152170717,5.0,4,"Shop No 1, Cine Planet Beside Lane, Kompally, hyderabad - 500014, Beside Cine Planet Lane & Beside KVR Convention Circle",Hyderabad,Organic Stores
Prem Natural Foods,+(91)9154404666,3.9,9,"As Rao Nagar, Ecil, Hyderabad - 500062, Near Radhika Theatre, Moula Ali Road",Hyderabad,Organic Stores
Vishnu Orgaanic Shop,+(91)8639018782,4.9,5,"H.No 381, Indra Reddy Allwyn Colony, Miyapur, hyderabad - 500049, Near Allwyn Colony Arch",Hyderabad,Organic Stores
Meoan Organics,+(91)9000547229,3.9,34,"Plot No 37/C, G 3 & G 4, Sri Laxmi Nagar Colony, Manikonda, Hyderabad - 500089, Besides Marri Chettu",Hyderabad,Organic Stores
Shiv Super Market,+(91)4066833794,4.1,203,"Door No 12-2-831/84/A, Sagar Towers, Mehdipatnam X Road, Mehdipatnam, Hyderabad - 500028, Opposite Gm Medical",Hyderabad,Organic Stores
Kallappa Market,+(91)9908190961,4.0,95,"Kandoji Bazar, General Bazaar, Kalasiguda, General Bazar Main Road, General Bazar, Hyderabad - 500003, Secunderabad",Hyderabad,Organic Stores
Metro Bazaar,+(91)9000584873,4.0,90,"Peerancheruvu, Gandhamguda Colony, Mohinabad Road, Peeramcheru, Hyderabad - 500086, Beside King Bar and Restaurant",Hyderabad,Organic Stores
Kosagaram Organic Store,+(91)9949777709,3.8,90,"Shop 1, Indira Nagar Main Road, Gachibowli, Hyderabad - 500032, Beside HP Petrol Bunk",Hyderabad,Organic Stores
Kikaboni Organic,+(91)9949825000,4.3,66,"Door No 270/G, Road No 10, Gayatri Hills, Jubilee Hills, Hyderabad - 500033, Beside Axis Bank, Opposite Vivaha Bojanambu",Hyderabad,Organic Stores
Siri Organic Store,+(91)04023353329,4.8,58,"Shop No 1, Hyderabad - 500082, Near Model House Lane, Near Saibaba Temple, Dwarakapuri Colony",Hyderabad,Organic Stores
Kiah Super Foods,+(91)9550327662,4.6,58,"KIAH SUPER FOODS, Hafeezpet, Hafeezpet, Hyderabad - 500049, Near Gopal Nagar Colony Road",Hyderabad,Organic Stores
Urban Organics Supermarket,+(91)4049547112,3.5,48,"S No 1-110, Raja Rajeshwari Colony Kondapur, Kondapur, Hyderabad - 500084, Near Tata Motors",Hyderabad,Organic Stores
Mother Grocery,+(91)9152619877,5.0,42,"Plot No 1971, Manya arcade, Kakatiya hills, Pragathi Nagar-Kukatpally, Hyderabad - 500072, Back side of Canara bank",Hyderabad,Organic Stores
Eazy Store 9,+(91)9989711712,4.7,35,"2-1-392/1/4/4/A, Tilak Nagar Rad, Nallakunta, Hyderabad - 500044, Near Between  : Fever Hospital and Tilaknagar Railway Bridge",Hyderabad,Organic Stores
Sreshta Organics,+(91)8686865656,4.7,25,"Sreshta Organics, Nizampet to Bachupally Road, Bachupally, Hyderabad - 500090, Near SRR Ridge",Hyderabad,Organic Stores
24 Manthra Organics Shop,+(91)7032708096,4.2,17,"Shop No :- # 8-2-468/a/1/3, Banjarahills Road 5,, Banjara Hills, Hyderabad - 500034, Near Lamakaan, Opposite Legend Chawala Apartment",Hyderabad,Organic Stores
Maruth Supermarket,+(91)9391140678,4.0,17,"House Nbr- 2/89/a, Shop Nbr - 3, Gopanpally-Gachibowli, Hyderabad - 500032, HCU Back Gate",Hyderabad,Organic Stores
Sri Lakshmi Narasimha Enter..,+(91)7702314121,3.7,17,"16-2-742/F/1/2, Asmangadh, Venkatadri Nagar, Malakpet, Hyderabad - 500036, Near TV Tower",Hyderabad,Organic Stores
Organic And Organic,+(91)04027005588,4.8,15,"Door No 12-13-418/2, Street No 1, Tarnaka, Hyderabad - 500007, Opposite Tarnaka Welfare Association",Hyderabad,Organic Stores
Sp Feeds & Minerals,+(91)9246228936,5.0,14,"S.No#192, Plot No1, Suraram Village, Quthbullapur Main Road, Suraram, Hyderabad - 500055",Hyderabad,Organic Stores
Ajs Mini Mart,+(91)4023242871,4.4,11,"3-5-797/UG/3,Renuka Shakti Apt, Kingkoti,Hyder Guda, King Koti, Hyderabad - 500001, Opp Vidya Bhavan School",Hyderabad,Organic Stores
Sri Sai Kirana & General st..,+(91)7036487036,5.0,8,"H No 5-190/1, Suraram Colony-IDA Jeedimtla, Hyderabad - 500055, Opposite  Ram Lella Maidan, Om Janda",Hyderabad,Organic Stores
Suprabhat Super Market,+(91)7780576132,4.9,8,"# 1-9-285, Manikanta Complex, Opp Andhra Bank Line, Ram Nagar Gundu-Ram Nagar, Hyderabad - 500020, Near Andhra Bank Opp Line",Hyderabad,Organic Stores
Kankani Grand Bazaar,+(91)8897250693,3.7,8,"Door No  6-1-118, Padmarao Nagar, Hyderabad - 500025, Near Phase I, Near Yellamma Temple & Belvedere Gardens",Hyderabad,Organic Stores
24 Mantra Organic Farm Shop,+(91)7032708093,4.5,7,"House No 4-53, Street No 8, Habsiguda, Hyderabad - 500007, Opposite The Thickshake Factory",Hyderabad,Organic Stores
SRR Organic Store,+(91)8143659083,4.2,7,"12-5-17/1/1, Marri Chenna Reddy Lane, 4th Right End, Tarnaka, Hyderabad - 500007, Opp. St Anns School",Hyderabad,Organic Stores
Damanorganic Living,+(91)8050505099,3.8,7,"Plot 554,Rama Complex, Kpbh 6 Phase Road, Kukatpally Housing Board, Hyderabad - 500085, Beside Surjana Foram Mall",Hyderabad,Organic Stores
Grams N Grains,+(91)7036644320,3.4,7,"Puppalguda Road, Manikonda, Hyderabad - 500089",Hyderabad,Organic Stores
Eatoriginal,+(91)04023040768,4.6,6,"Shop No 8, C2, Srila Park, Pride Road, Miyapur, Hyderabad - 500049, Behind SBI, Near Kalvari Temple",Hyderabad,Organic Stores
NANDI Kirana General Stores,+(91)9966998416,4.0,6,"Shop No.8, Pochamma Colony, Manikonda, Hyderabad - 500089, Near SBI Bank",Hyderabad,Organic Stores
Meoan Organics,+(91)7780634635,5.0,5,"Shop No:2, Near Raidurgam Police Station, Gachibowli, Hyderabad - 500032, Beside PakMaan Grand",Hyderabad,Organic Stores
Jain Super Market,+(91)04027544895,4.7,5,"H.no 5-3-324h, Mg Road, Ranigunj-Secunderabad, Hyderabad - 500003, Near Budhabavan Opp",Hyderabad,Organic Stores
Joyous Living,+(91)9618962211,5.0,4,"Vasavi Colony, Kothapet, Hyderabad - 500035, Near Ashtalaxmi Temple",Hyderabad,Organic Stores
The Alta Store,+(91)7799677798,5.0,4,"1/2/50/18, Jai Bharat Nagar, Brindavan Colony, Kukatpally, Hyderabad - 500072, Near SBH Lane",Hyderabad,Organic Stores
Sri Kalki Sai General Store,+(91)9949079578,4.2,4,"Sri Krishna Nagar, Yousufguda, Hyderabad - 500045",Hyderabad,Organic Stores
Laxmi General Store,+(91)7995548441,4.0,4,"8-3-945  Shop No 1, Ameerpet  Main Road, Ameerpet, Hyderabad - 500016, Opposite Cheennai Shopping Mall",Hyderabad,Organic Stores
