NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Snehika Grocery,+(91)9152950089,3.9,4,"1/13, First Floor, Vinamra Khand, Gomti Nagar, Lucknow - 226010, Opposite Kotak Mahindra Bank,Near Kathauta Chauraha",Lucknow,Grocery Stores
3 MG Enterprises,+(91)9455941503,4.5,1,"Pratap Plaza, Sugamau Road, Indira Nagar Lucknow, Lucknow - 226016, Near City Complex",Lucknow,Grocery Stores
1 Stop Grocery,+(91)9152947942,4.9,9,"967/5 Sec-A,, Indira Nagar, Indira Nagar Sector 14, Lucknow - 226016, Near Romeo Pizza",Lucknow,Grocery Stores
Day To Day Mart,+(91)9152195892,3.5,2,"643/97 G Nayak Nagar, Sitapur Rd, Sitapur Rd, Lucknow - 226021, Shalimar Apartment",Lucknow,Grocery Stores
A One Mega Mart,+(91)9152633447,2.8,2,"A one mega mart, Bangla Bazar petrol pump road, Aashiyana, Lucknow - 226012, Near Bangla Bazar petrol pump",Lucknow,Grocery Stores
Shree Keshav Store,+(91)9152692350,4.5,22,"506, Lekhraj Dollar, Faizabad Road Bhootnath, Indira Nagar, Lucknow - 226016, Near Gazipur Thana",Lucknow,Grocery Stores
Bose Supermart,+(91)8874664358,4.4,58,"Shop No 46, Kursi Road, Jankipuram, Lucknow - 226021, Near City Club",Lucknow,Grocery Stores
Apna Family Store,+(91)9554528484,3.5,81,"374 A, Eden Enclave, Gudamba, Kursi Road, Behta Kursi Road, Lucknow - 226026",Lucknow,Grocery Stores
Vishal Mega Mart,+(91)7217888361,3.8,2410,"551 Jha/42 B/C, Alambagh, Lucknow - 226005, Ram Nagar",Lucknow,Grocery Stores
In & Out,+(91)5227000904,3.7,478,"Kathauta Chauraha, Petrol Pump, Picup Bhavan Road, Vinamra Khand, Gomti Nagar, Lucknow - 226010",Lucknow,Grocery Stores
Easyday Club,+(91)7080144422,3.9,353,"Aishwarya Complex, Purniya Chauraha, Sector H, Sectora, Aliganj, Lucknow - 226024",Lucknow,Grocery Stores
S L Store,+(91)5222304184,3.8,343,"4/407, Gomti Nagar, Lucknow - 226010, Vivek Khand, Near Lda Market",Lucknow,Grocery Stores
Metro Retail,+(91)9580094323,4.0,219,"Plot No1,Pandey Complex, Maharaja Agrasen Nagar Marg, Maharaja Agrasen Nagar Marg, Sitapur Road, Sitapur Rd, Lucknow - 226021",Lucknow,Grocery Stores
Jeevaniya Naturals,+(91)9076701565,3.6,204,"B17 Sector G Aliganj Purania Dandia Road, Aliganj, Lucknow - 226024, Near Kendriya Bhawan",Lucknow,Grocery Stores
Agarwal General Store,+(91)9598412435,3.8,193,"Shop No- 311/18, Kamla Nehru Marg, Lucknow Chowk, Lucknow - 226003, Near Chowk",Lucknow,Grocery Stores
Big Bazaar,+(91)05223931500,4.0,4372,"Eldee Shalimar Plaza, Indira Nagar Lucknow, Lucknow - 226016, Sector-5",Lucknow,Grocery Stores
Apna bazar,+(91)5224957070,4.1,84,"Rounak appartment, Vikas Nagar Lucknow, Lucknow - 226021",Lucknow,Grocery Stores
Arora Departmental Store,+(91)5222396234,4.2,452,"Shop No: 1 A, Vivek Khand -4, Shopping Complex, Gomti Nagar, Lucknow - 226010, Near Patrakar Puram",Lucknow,Grocery Stores
PTBI Enterprises,+(91)5224954997,4.9,73,"539 KA/6/1 ,, Laxmanpuri Gate, Indira Nagar, Lucknow - 226016, Opp Hanuman Mandir",Lucknow,Grocery Stores
Sonu Monu Generl Store & Gi..,+(91)9936703559,4.4,77,"Sultanpur Road, Cantt., Arjunganj, Lucknow - 226002",Lucknow,Grocery Stores
Vanshika Mart,+(91)7317501555,3.9,72,"B 2/145, Sec F, Highland Appartment, Sahara State Road, Jankipuram, Lucknow - 226021, ICICI BANK",Lucknow,Grocery Stores
Sahu General Store,+(91)9580553253,3.1,63,"Gulam Pul,Kashmiri Mohalla, Baraura Hussain Bari, Saadatganj, Lucknow - 226003",Lucknow,Grocery Stores
Zee Maha Sale,+(91)8687897101,3.8,43,"Sitapur Road, Khadra, Lucknow - 226002, Near-Water Tank",Lucknow,Grocery Stores
Nature Mart,+(91)7570989942,4.6,50,"C-1007, Church Road, Indira Nagar Lucknow, Lucknow - 226016",Lucknow,Grocery Stores
The Shopico,+(91)5224302092,4.4,35,"K 847, Sector K, Ashiyana, Ambika Vihar Lucknow, Lucknow - 226012",Lucknow,Grocery Stores
Galla Mandi,+(91)9305176951,3.9,36,"160, Faizabad Road , Faizabad Road, Daliganj, Lucknow - 226007, Near Umaro Dharamsala",Lucknow,Grocery Stores
True Value Shaheed Path,+(91)7800006520,3.7,104,"Awadh Vihar Yojna, Roberts Lines, Ahmamau, Lucknow - 226002",Lucknow,Grocery Stores
Easy Day Express,+(91)9528177742,4.2,33,"Plot No.2/C-68, Vikas Nagar, Vikas Nagar Lucknow, Lucknow - 226021",Lucknow,Grocery Stores
Bansal Super Store,+(91)8795090773,3.5,32,"Tushar Complex, Daliganj, Lucknow - 226020, Near Daliganj Crossing",Lucknow,Grocery Stores
Hari Om General Store,+(91)8090317994,3.4,26,"Kesripur, Daliganj, Lucknow - 226020, Near Hanuman Mandir",Lucknow,Grocery Stores
F I Family Bazar 2,+(91)5224012914,3.6,24,"Burlington Mall, 23, Vidhan Sabha Marg, Hussainganj, Lucknow - 226001, Near Ocr Building",Lucknow,Grocery Stores
Santosh General Store,+(91)9452380394,3.5,29,"aligang bazar aliganj road, Kursi road, Aliganj Bazar, Lucknow - 226022, Near Neera Nursing Home",Lucknow,Grocery Stores
SPYDER Elevators,+(91)9005667667,4.0,23,"532/190kha Mehandi Tola, Dandaiya Market Road, Aliganj, Lucknow - 226024, Near Dandaiya Hospital",Lucknow,Grocery Stores
BEST One General Store,+(91)8009344445,4.8,21,"Shop No. 01, Omaxe City Road, Arjunganj, Lucknow - 226002, Near Omaxe Hashrad Ganj",Lucknow,Grocery Stores
Dinesh Provision Store,+(91)9935321798,4.5,20,"Ahimamau, Sultanpur Road, Arjunganj, Lucknow - 226002, Near Saroj Institute",Lucknow,Grocery Stores
Goel General Store,+(91)5222611484,4.2,23,"Shop No 6 & 7, Golaganj, Lucknow - 226018, River Bank Colony  Opposite KK Hospital  NearJuge Compound",Lucknow,Grocery Stores
Arzoo Provision Store,+(91)9793710072,4.4,19,"Abdi Appartment, Gf1, Gwynne Road, 1, Golaganj, Lucknow - 226018",Lucknow,Grocery Stores
Danish Mahal,+(91)9792361533,3.8,20,"A 21, Dr. B N Verma Road , Dr. B. N. Verma Road, Kaiserbagh, La Touche Road Lucknow, Lucknow - 226018, Near Hanuman Temple",Lucknow,Grocery Stores
Satish Traders,+(91)9935626202,4.4,18,"594k/142, Nagram Road, Vijay Nagar, Nilmatha, Lucknow - 226002",Lucknow,Grocery Stores
Super Store,+(91)9839064130,3.7,28,"Khajuha, Kundari Rakabganj, Lucknow - 226003",Lucknow,Grocery Stores
Royal Super Market,+(91)8933831076,3.8,18,"Shop No-1&2, Lucknow Chowk, Lucknow - 226003, Near Sarai Mali Khan",Lucknow,Grocery Stores
Sahu General Store,+(91)9305831305,5.0,17,"86/89, Kurmi Tola, Risaaldaar Park, Makbul Ganj, Lalkuwan, Lucknow - 226001, Near Budh Mandir",Lucknow,Grocery Stores
Tiwari Gen Store,+(91)7080643436,4.5,16,"Madehgunj, Brahm Nagar Triveni Nagar,Lucknow, Triveni Nagar, Lucknow - 226020, Near Chota Durga Mandir",Lucknow,Grocery Stores
B Mart,+(91)7992055168,4.2,16,"21a, Surender Nagar, Kamta, Surendra Nagar Road, Lucknow - 226028, Opp. New High Court",Lucknow,Grocery Stores
Modi Care General Store,+(91)9916503631,3.8,13,"Sundar Bagh, Sundar Bagh, Durga Mandir, Charbagh, Lucknow - 226001",Lucknow,Grocery Stores
Maurya Ptanjali Vikray Kend..,+(91)9795538520,3.5,15,"Bazar Cant Roadtelibagh, Nilmatha, Lucknow - 226002",Lucknow,Grocery Stores
Ashirwad Store,+(91)5222300153,4.2,23,"Shop No - 3/539, Vivek Khand-3, Nealkanth Sweets Road, Gomti Nagar, Lucknow - 226010, Near Trinka Hotel",Lucknow,Grocery Stores
Maa Santoshi Enterprises,+(91)9026487789,4.2,12,"Devi Khera, V.I. P. Road, Telibagh, Lucknow - 226025",Lucknow,Grocery Stores
Shri Bala G General Store,+(91)8756356500,4.2,12,"Triveni Nagar, Lucknow - 226020, Durga mandir",Lucknow,Grocery Stores
Vidyarthi Provision Store,+(91)9335776795,3.7,12,"Wazirganj, Lp Road, Lucknow - 226018, Near Police Station",Lucknow,Grocery Stores
Pranami Store,+(91)9935383883,3.5,12,"628/C/348, Vikas Bhawan Road, Sarvoday Nagar, Lucknow - 226016, In Front Of BOI Atm",Lucknow,Grocery Stores
Gupta Patanjali Utpad Kendr..,+(91)7607146077,2.6,12,"Om Market, K Samne,Sadatganj, Churi Wali Gali, Dargah Hazrat Abbas Road, Saadatganj, Lucknow - 226003",Lucknow,Grocery Stores
Moti Ram Provision Stores,+(91)9415010424,4.2,15,"Fatehganj, Bata Showroom Aminabad Road Lucknow -226018, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
Arzoo Store,+(91)9044466484,4.1,11,"Gwynne Road, Aminabad, Golaganj, Lucknow - 226018",Lucknow,Grocery Stores
Rakhi General Store,+(91)9453484511,3.4,11,"Ahari Tala, Ahari Tala Chaupatiya, Chaupatiya, Chaupatiyan, Lucknow - 226003, Near Balaji Ghee Bhandar,Near Balaji Electronics",Lucknow,Grocery Stores
Mothers Garden,+(91)9838600001,4.8,10,"Chamber 2,1st Floor,2/109,Vishal Khand, Gomti Nagar, Lucknow - 226010, Near Ambedkar Chauraha",Lucknow,Grocery Stores
Rawats Complex,+(91)8574823159,4.4,10,"Sultanpur Lucknow Road, Arjunganj, Lucknow - 226002",Lucknow,Grocery Stores
Ms Bharat Bags Osama,+(91)7004741188,3.9,11,"Dugawan, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
Big Mart,+(91)9517666191,3.5,9,"325 Lower Ground Floor, Vinamra Khand, Gomti Nagar, Lucknow - 226010, Opposite Old Amity School",Lucknow,Grocery Stores
Modicare Warehouse,+(91)8318340534,2.6,15,"Eldeco Udyan1, Bangla Bazar, Lucknow - 226012",Lucknow,Grocery Stores
M M Company,+(91)9935307758,5.0,8,"Galla Mandi,, Subhash Marg, Pandey Ganj, Lucknow - 226004, Opp Shyam Bhawan",Lucknow,Grocery Stores
English Traders,+(91)9336141899,4.5,8,"13, Cantt Flyover, Sadar Bazaar, Sadar, Lucknow - 226002",Lucknow,Grocery Stores
Rashmi Enterprises,+(91)9369977771,4.3,8,"taj market ,Rahim nagar choraha, Rahim Nagar, Lucknow - 226006",Lucknow,Grocery Stores
Pooja provision store,+(91)05222350307,4.2,8,"Shop no.-4-5, agarwal complex, Faizabad road, Sanjay Gandhi Puram Lucknow, Lucknow - 226016, Opp. Sahara shopping center",Lucknow,Grocery Stores
Shri Hari Store,+(91)9793265404,4.0,8,"Nehru Cross Road, Rakab Ganj, Lucknow - 226003",Lucknow,Grocery Stores
The Purpose,+(91)8004659143,4.0,8,"Roberts Lines, Nagram Nilmatha Road, Nilmatha, Lucknow - 226002",Lucknow,Grocery Stores
Pappu General Store,+(91)9369706250,3.7,7,"Gomti Nagar, Lucknow - 226010, Near Badi Jugauli Crossing",Lucknow,Grocery Stores
Gopal PCO And Grocery Shop,+(91)9838656726,3.5,7,"27 A Ameer Nagar, Aishbagh Road, Charbagh, Moti Nagar, Lucknow - 226004, Near-Aishbag Station",Lucknow,Grocery Stores
PYARE LAL Harshit KUMAR,+(91)9415017107,5.0,6,"Subhash Marg, Lucknow - 226004, Opposite Ram Mandir",Lucknow,Grocery Stores
Mamta General Store,+(91)5222363014,5.0,6,"68/B, Kursi Road , Kusri Road, Aliganj, Lucknow - 226020, Near Yadav Loha Bhandar",Lucknow,Grocery Stores
Ashu Mobile Shop And Rechar..,+(91)8960326317,4.7,6,"Ggi Road, Lucknow Gpo, Lucknow - 226001, Vodafone Tower,Harikansh Garhi",Lucknow,Grocery Stores
Easyday Club,,4.7,6,"Amar Plaza, Plot2, Gomti Nagar, Lucknow - 226010, Kathauta Chouraha, Vikalp Khand, Ayurvedalaya Limited",Lucknow,Grocery Stores
Sanjay Departmental Store,+(91)9452110288,4.3,6,"Telibagh Bazar, Raebareli Road , Rai Bareli Road, Telibagh, Lucknow - 226002, Near Corporation Bank",Lucknow,Grocery Stores
Swiss Shop,+(91)9415402841,4.1,7,"Cantonment Road, Ghasyari Mandi, Qaiserbagh, Lucknow - 226001",Lucknow,Grocery Stores
Lalit Store,+(91)9415063700,4.0,6,"Jagat Narayan Road, Wazirganj, Lucknow - 226001, Near Noor Hospital",Lucknow,Grocery Stores
Shri Shyam Department,+(91)9415336460,4.0,6,"521/1, Chandganj, Lucknow - 226024, Near Railway Crossing, Bara",Lucknow,Grocery Stores
Agarwal Oil,+(91)9451061596,3.7,6,"Light House, Aishbagh Lko, Aishbagh, Water Works Road, Lucknow - 226004",Lucknow,Grocery Stores
SHUBHANGI TRADERS,+(91)7800956000,3.7,6,"Ram Mandir, 56 Shubhas Market, Tikaitganj, Mehndiganj, Yogeshwar Math Road, Tikait Rai Talab, Lucknow - 226003, Opposite",Lucknow,Grocery Stores
Ashiyana Super Market,+(91)9336120463,3.7,6,"Jail Road, Bangla Bazar, Lucknow - 226002",Lucknow,Grocery Stores
Aanya General Store,+(91)7071242193,3.5,6,"Shop No. 570/683, Kasimpur Patri, Alambagh, Lucknow - 226005, Near By Munda Mandi",Lucknow,Grocery Stores
Vegedope,+(91)8948991994,1.7,6,"A 200, Indira Nagar, Hal Colony, Lucknow - 226016",Lucknow,Grocery Stores
Shiv Shakti Enterprises (Fm..,+(91)8604836229,3.9,5,"SHOP NO. 5, DAV College, NAKA HINDOLA, Aishbagh Road, Lucknow - 226004, OPP. ICICI BANK",Lucknow,Grocery Stores
Moma Shoes,+(91)9026384196,3.8,5,"Sitapur Road Sitapur Road, Pani Ki Tanki, Triveni Nagar, Lucknow - 226020",Lucknow,Grocery Stores
R C M Bazar,+(91)9235085972,3.5,5,"Hardoi Road, Hardoi Raod, Dubagga, Lucknow - 226003",Lucknow,Grocery Stores
Mitra Provision Store,+(91)5222682029,5.0,4,"47/A, Gandhi Ashram, 47/A Gautam Buddh Marg, 47/A Gautam Buddh Marg Gautam Budh Marg, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
Urban Grocery,+(91)7007918867,5.0,4,"Shop No 133/155 Fateh Ganj Chauraha, Aminabad Road, Aminabad, Lucknow - 226018, Near Fateh Ganj Charaha",Lucknow,Grocery Stores
Agarwal Ann Bhandar,+(91)9335987465,5.0,4,"567/1, Jail Road, Anand Nagar, Alambagh, Lucknow - 226005, Near Home Quarter",Lucknow,Grocery Stores
Baba Bharti Pco,+(91)7275984931,4.8,5,"268/521, Mawaiyya, Nehru Nagar, Lucknow - 226004",Lucknow,Grocery Stores
Grocery World,+(91)5224304015,5.0,4,"B 84, 2nd Floor, Prime Square Building, Gomti Nagar, Lucknow - 226010",Lucknow,Grocery Stores
Shri Krishna Provision Stor..,+(91)9839072839,5.0,4,"Kumar Complex, Raebareily Road , Rae Bareily Road, Telibagh, Lucknow - 226002, Near Corporation Bank",Lucknow,Grocery Stores
Avadesh Kirana Store,+(91)9450630850,5.0,4,"G-13,Manas Complex,, Kursi Road, Aliganj, Lucknow - 226002, petrol pump ke samne",Lucknow,Grocery Stores
Sanjay Provision Store,+(91)9838218500,5.0,4,"Kumhaar Mandi, Kharika Road, Telibagh, Lucknow - 226025, Near Doctor Agnihotri Clinic",Lucknow,Grocery Stores
PSA Departmental Store,+(91)9152619316,4.9,4,"38 2A, Hussainganj, Lucknow - 226001, Chitwaapur",Lucknow,Grocery Stores
Arjun Lal Murari Lal,+(91)9026382441,4.5,4,"221 226018, 341, New Ganesh Ganj, Aminabad Road, Naka Hindola, Lucknow - 226004",Lucknow,Grocery Stores
Hind Oils,+(91)9839225121,3.9,8,"Victoria Street , Victoriya Street Tulsi Das Marg Nakhas Road, Nakhas, Lucknow - 226003, Near Chark Group Of Study",Lucknow,Grocery Stores
Parihar General Store,+(91)9451062625,4.5,4,"Nat Khed, Nat Khed Alam Bagh Lkop, Langda Fatak Alam Bagh, Alambagh, Lucknow - 226005",Lucknow,Grocery Stores
Patiraj Timber And Furnitur..,+(91)9198327976,4.5,4,"E-9, Avadhpuri, Liberty Colony Park, Sarvodaya Nagar, Indira Nagar, Sarvoday Nagar, Lucknow - 226016",Lucknow,Grocery Stores
Santosh General Store,+(91)5226993451,4.5,4,"143 K, Raibarielly Road , Raibarielly Road, Alambagh, Lucknow - 226005, Near P.G.I. Hospital",Lucknow,Grocery Stores
Industries Shop,+(91)9235273203,4.6,5,"Shop No. 204 Kursi Road , Kursi Road, Aliganj, Lucknow - 226024, Near Indian Oil",Lucknow,Grocery Stores
Pal General Store,+(91)7272882946,4.5,4,"Dargah Hazrat Abbas Road, Saadatganj, Lucknow - 226003",Lucknow,Grocery Stores
Prabhu Dayal Departmental S..,+(91)9452551555,3.6,5,"3, Jopling Road, Lucknow - 226001, Near Lucknow Public School",Lucknow,Grocery Stores
Mayuri Kiranam,+(91)9394802895,4.0,4,"Ambedkar Nagar, Husainabad, Post Office Road, Lucknow - 226002",Lucknow,Grocery Stores
Manohar General Store,+(91)5222684139,4.0,4,"296/53, Bajpai Puri House, Subhash Marg, Subhash Margroad, Subhash Marg, Lucknow - 226004",Lucknow,Grocery Stores
Nanha Provision Store,+(91)9935380926,4.0,4,"Siddhartha Complex, Jail Road, Bangla Bazar, Lucknow - 226012",Lucknow,Grocery Stores
Naveen General Store,+(91)5222324827,4.0,4,"Campbell Road , Campell Road, Lalkuan, Lucknow - 226010, Near Of Lic Office,Near Of Royal Furniture",Lucknow,Grocery Stores
Big Bazaar (Singapore Mall),18002662255,4.0,5,"Singapore Mall, Plot Number- 192, Gomti Nagar, Lucknow - 226010, Viraj Khand",Lucknow,Grocery Stores
Nayan Provision Centre,+(91)5222286927,3.5,4,"13, Park , Park, Park, 13, Road, Hazratganj, Lucknow - 226001, Near Ambedkar Murti",Lucknow,Grocery Stores
Nayan Provision Shop,+(91)5222286929,3.5,4,"Galla Mandi, Narhi Bazar, Narhi, Sadullah Nagar, Narhi, Hazratganj, Ashok Marg, Lucknow - 226001",Lucknow,Grocery Stores
M.p.store,+(91)9936252013,3.5,4,"Masjid Wali Gali, Chinhat, Gomti Nagar Extension, Lucknow - 226007",Lucknow,Grocery Stores
Delhi Store,+(91)5222358610,3.5,4,"Bhoothnath Crossing, Bhoothnath Crossing, Faizabad Road, Lucknow - 226016, Near Bhoothnath Crossing",Lucknow,Grocery Stores
Bhargava Publication,+(91)9793991542,3.5,4,"78, Gautam Budh Marg, Gautam Budh Marg, Bansmandi, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
Kasera Store,+(91)5222224473,3.5,4,"15, Kamla Market, Aminabad, Aminabad, Lucknow - 226018, Near Vidyant College",Lucknow,Grocery Stores
Mohammad Riyaz General,+(91)9889395831,3.0,4,"Sulaman Haider Hatta, Suleman Qudarnatta, Moulavi Ganj, Lucknow - 226018, Near Prestige Coaching",Lucknow,Grocery Stores
Sana Enterprises,+(91)9984759659,3.0,4,"Bhairav Prasad Marg, Lucknow - 226006, Near Sani Mandir Kapoorthala",Lucknow,Grocery Stores
Nag General Store,+(91)9236893622,3.5,4,"Gayatri Bazar, Sahadatganj, Matadin Road, Lucknow - 226003",Lucknow,Grocery Stores
Pandit General Store,+(91)9936068817,3.5,4,"Lekhraj Market, Lekhraj Market, Indira Nagar, Indira Nagar Lucknow, Lucknow - 226016, Near Bhootnath Market",Lucknow,Grocery Stores
Vishal General Store,+(91)9889070880,3.5,5,"51, Purana Quilla, Purana Quila, Lucknow - 226001",Lucknow,Grocery Stores
Mole Swari Kirana Store,+(91)9267891205,3.5,4,"Galla Mandi, Rakab Ganj, Jain Spices, Rakab Ganj, Lucknow - 226004",Lucknow,Grocery Stores
Shan -A-Awadh,+(91)9919368697,5.0,4,"95, National Hwy 25, Blunt Square, Mawaiyya, Charbagh, Lucknow - 226004",Lucknow,Grocery Stores
Maliks Electronics Store,+(91)5224070070,5.0,3,"Shop No-38, Hazratganj Road, Hazratganj, Lucknow - 226001, Oppt. DRM OFFICE",Lucknow,Grocery Stores
Gufran General Store,+(91)9335954143,4.8,5,"Jama Masjid, Makkaganj, Khadra, Lucknow - 226020",Lucknow,Grocery Stores
Rajdhani Store,+(91)7985120993,5.0,3,"Triveni Nagar, Lucknow - 226020, Triveni Nagar",Lucknow,Grocery Stores
Jai Ambey Provision Store,+(91)9839975034,4.8,3,"538k/493, Phase 2, Triveni Nagar, Lucknow - 226020, Florence Nightengle Inter Clg",Lucknow,Grocery Stores
Gupta Daily Needz Departmen..,+(91)9026207366,4.5,3,"120/6KHA, Lalbagh Road, Hazratganj, Lucknow - 226001, Near Officers Colony",Lucknow,Grocery Stores
Rajan Enterprises Mega Stor..,+(91)9918301393,4.3,3,"Shop 1 8/883/3, Vikas Nagar, Lucknow - 226021, Opp Fatimi Masjid",Lucknow,Grocery Stores
A L Aqsa Coffee,+(91)9335866110,4.3,3,"B-11, Ganga Prasad Road, Maulviganj, Lucknow - 226001",Lucknow,Grocery Stores
Sandeep Traders,+(91)9415196659,4.0,3,"Talkatora, Lucknow - 226004",Lucknow,Grocery Stores
Shree Jageshwar Enterprises,+(91)9415158511,4.0,3,"B 1, Raheem Nagar Chauraha, Raheem Nagar Chauraha, Mahanagar, Lucknow - 226006, Near Hewett Polytechnic",Lucknow,Grocery Stores
Pooja General Store,,4.0,3,"22, Shopping Complex, Aliganj, Lucknow - 226024",Lucknow,Grocery Stores
Gupta Traders,,3.7,3,"Shop No. 20, Aminabad, Lucknow - 226018, Najirabad",Lucknow,Grocery Stores
Singh General Merchant & Gr..,+(91)9415784248,3.7,3,"Alambagh, Lucknow - 226005, Near Brijlal Bakery, Alambagh Chauraha",Lucknow,Grocery Stores
Cheenu Kirana And General S..,+(91)9795876773,3.8,3,"Kashmiri, New Najaf Rustam Nagar, Wazirbagh Mohallah, Saadatganj, Lucknow - 226003",Lucknow,Grocery Stores
Maa Departmental Store,+(91)9346755635,3.6,3,"Bangala Bazar, Sector 2, Bangla Bazar, Lucknow - 226012",Lucknow,Grocery Stores
Hindustani General Store,+(91)9532183632,3.5,3,"Chaudhary Tola, Chaudhri Tola, Hajarat Ali Park, Chaudhary Tola, Lucknow - 226022",Lucknow,Grocery Stores
Shanti General Store,+(91)9453918583,3.0,3,"New Madehganj,Badi Pakariya, Khadra Lucknow, Lucknow - 226020",Lucknow,Grocery Stores
Aamir Store,+(91)9450628932,3.5,6,"Faizabad Road , Faizabad Road, Nishatganj, Faizabad, Lucknow - 226007, Near Karamat Market",Lucknow,Grocery Stores
Rashan Ki Dukan,+(91)9935961720,5.0,2,"Chandra Shekhar Azad Nagar Colony, Miranpur Pinvat, Daroga Kera Marg, Lucknow - 226401",Lucknow,Grocery Stores
Satyam Store,+(91)5222454512,5.0,2,"Singar Nagar, Alambagh, Alambagh, Lucknow - 226005, Lucknow",Lucknow,Grocery Stores
Saleem General Store,+(91)9389944104,5.0,2,"486, Uphar Colony, Aasiyana Colony, Uphar Colony, Aasiyana Colony, Aasiyana Thana, Alambagh, Lucknow - 226005",Lucknow,Grocery Stores
Krishna Pickles,+(91)5222757680,5.0,2,"A38, Daliganj Crossing, Daliganj Crossing, Sitapur Road, Lucknow - 226021, Near Daliganj Chauraha",Lucknow,Grocery Stores
Yash Confectionery,+(91)9935371358,5.0,2,"900, Azad Mohal, Cantt., Sadar Bazaar, Sadar, Lucknow - 226002, Near Usna Gas Agency",Lucknow,Grocery Stores
Rakesh General Store,+(91)8565299899,5.0,2,"Mahaveer Prasad Road Cant Road, Sadar, Lucknow - 226002",Lucknow,Grocery Stores
Laxmi Store,+(91)9454591786,3.7,4,"Shop 91, Ramtirath Marg,, Hazratganj, Lucknow - 226001, Opp Palershwarnath Mandir",Lucknow,Grocery Stores
Khushi kirana store,+(91)9369327540,5.0,2,"120/6 belderi lane, Lalbagh, Lucknow - 226001, Near offecers colony",Lucknow,Grocery Stores
D S Patania Co,+(91)9305665695,5.0,2,"G8, Mumtaj Market, Mumtaj Market, Ram Krishna Park, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
P K Chikan Garments,+(91)9335906223,5.0,2,"Nasirabad Road , Nazirabad Road, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
Mohammad General Store,+(91)9450446417,5.0,2,"Kaccha Hatha, Kaccha Hatta, Singhal Traders, Aminabad, Lucknow - 226018",Lucknow,Grocery Stores
Jeswani Traders,+(91)5222611832,5.0,2,"Seth Bhagwan Das Bhawan, Aminabad Road, Aminabad, Lucknow - 226018, Near Fatehganj, Ganeshganj",Lucknow,Grocery Stores
Gurukul General Store,+(91)9450654911,5.0,2,"Kaiserbagh, Dr.B.N.Verma Road, Aminabad, Lucknow - 226018, Near Fbi Office",Lucknow,Grocery Stores
National General Store,+(91)9648581567,5.0,2,"Shop Number 42, Rajendra Nagar, Lucknow - 226004, Near Main Line, Near Aman General Store & Navyug Kanya School",Lucknow,Grocery Stores
Agarwal Galla Mandi,+(91)5222625851,5.0,2,"215/140, Galla Mandi, Galla Mandi, Pandey Ganj, Lucknow - 226004, Near Subhash Marg",Lucknow,Grocery Stores
Sonu Masala,+(91)9918681832,5.0,2,"Sabji Mandi, Subhash Marg Sabji Mandi, Subhash Marg, Rakab Ganj, Lucknow - 226003, Near Sbi",Lucknow,Grocery Stores
Shrawan Traders,+(91)9598988882,5.0,2,"244/61, Yahiyaganj, Lucknow - 226003",Lucknow,Grocery Stores
Manoj Grocery Store,+(91)9369150789,5.0,2,"Sadar Bazaar, Hasanganj, Sadar, Lucknow - 226002",Lucknow,Grocery Stores
Roshan Provision Store,+(91)9415785891,5.0,2,"Shop No. 253/81, Hanuman Mandir Road, Rakab Ganj, Lucknow - 226004",Lucknow,Grocery Stores
Akash Bhatnagar Store,+(91)9415543671,5.0,2,"Kanpur Road, Vijay Nagar, Lucknow - 226004",Lucknow,Grocery Stores
Annapurna Store,+(91)9336418124,5.0,2,"Shop No. 31, Nishatganj, Lucknow - 226007, Near Umarao Cinema",Lucknow,Grocery Stores
Harish Kirana Store,+(91)9339944900,5.0,2,"113, Sector A, Sector a, Mahanagar, Lucknow - 226006, Near Fatima Hospital",Lucknow,Grocery Stores
Malhotra Departmental Store,+(91)9460207349,5.0,2,"64, Badshah Nagar Chauraha, Badshah Nagar Chauraha, Mahanagar, Lucknow - 226006, Near Badshah Nagar Station",Lucknow,Grocery Stores
Rajan Traders,+(91)9415071303,5.0,2,"Sujanpura Chauraha, N R Chauraha, Alambagh, Lucknow - 226005",Lucknow,Grocery Stores
Santosh General Store,+(91)8858299087,5.0,2,"GOLE MARKET, Mahanagar, Lucknow - 226006, OPP. TINY TOYS.",Lucknow,Grocery Stores
Rama Center,+(91)9335037501,5.0,2,"Daliganj Main Market, Dali Ganj Market, Daliganj, Lucknow - 226020, Near Durga Mandir",Lucknow,Grocery Stores
Shagun General Store,+(91)8564841074,5.0,2,"Zaid Market, Fajulla Ganj,Naya Purwa, Daliganj, Lucknow - 226020",Lucknow,Grocery Stores
Sumit General Store,+(91)9369878300,5.0,2,"486/, 1/85, Railway Station Road, Vivek Khand 1, Aliganj, Lucknow - 226020",Lucknow,Grocery Stores
Kumar General Store,+(91)9452346170,5.0,2,"Shop 9 Nirala Market, Nirala Nagar, Lucknow - 226020, Kiran Guest House",Lucknow,Grocery Stores
