NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Sri Sapthagiri Food Bazar,+(91)8023642451,4.0,11,"No.26/2, Vidayaranyapura Main Road, 1st Block, Bel Layout, Vidyaranyapura  Block 1, Bangalore - 560097, Opp 1st Block Bus Stop, Opp Kanti Sweets",Bangalore,Grocery Stores
Ideal Mart,+(91)7026067648,3.7,11,"No.25/1, Munichinnappa Complex, Outer Ring Road, Nagarbhavi 2nd Stage, Bangalore - 560072",Bangalore,Grocery Stores
Nilgiris,+(91)8065959525,3.1,11,"Apple City, Sheega Halli, Whitefield, Bangalore - 560066, Near SAI Baba Ashram",Bangalore,Grocery Stores
Rainbow Grocery Store,+(91)8022272225,2.6,11,"31, Sampangi Rama Nagar, Bengaluru, 7th Cross Road, Shanthala Nagar, Bangalore - 560001",Bangalore,Grocery Stores
Sri Shiva Balaji Traders,+(91)9739890154,5.0,10,"23, Bengaluru, 2nd Main Road, New Tharagupet, Bangalore - 560002",Bangalore,Grocery Stores
San Cha Tea Boutique,+(91)9003103577,4.9,10,"54, Sampangi Rama Nagar, Bengaluru, Shanthala Nagar, Bangalore - 560001",Bangalore,Grocery Stores
Sri Vasavi Stores,+(91)9886959710,4.8,10,"No.11, Ground Floor, 12th G Street, Ulsoor, Bangalore - 560008, Near Ulsoor Police Station",Bangalore,Grocery Stores
Namma Mangalore Store,+(91)9731523118,4.7,10,"Shop No.1, No.1190, HIG , 9th B Cross, Yelahanka New Town, Bangalore - 560064, Behind RTO Building",Bangalore,Grocery Stores
Salim Stores,+(91)8025302864,4.7,10,"Charminar Mosque Road, Shivaji Nagar, Bangalore - 560051, Near Russel Market",Bangalore,Grocery Stores
Namma Provision Super Marke..,+(91)9606128128,4.6,10,"#1245, 8th Cross, Kengeri Upanagara, Subash Nagar, Kengeri Satellite Town, Bengaluru, Kengeri, Bangalore - 560060, Behind Raghavendra Temple",Bangalore,Grocery Stores
Ilahi Corner,+(91)9844840843,4.4,10,"4/19, Jalakanteshwara Nagar, Shanti Nagar, Bengaluru, 3rd Cross Road, Bangalore - 560030",Bangalore,Grocery Stores
Classic Hardwares,+(91)8041474447,4.4,10,"No.7, Kumbarpet Main Road, Godown Street, Nagarathpet, Bangalore - 560002",Bangalore,Grocery Stores
More For You,+(91)9900690643,4.1,10,"No. 101, Dasarahalli Main Road, Bhuvaneswari Nagar, Hebbal Kempapura, Bangalore - 560032",Bangalore,Grocery Stores
Annapoorna Traders,+(91)8041301301,4.1,10,"Shop No.17, 4th Main, Puttenahalli, Kothnur Main Road,7th Phase, Jp Nagar, Bangalore - 560078, Near Govt High School",Bangalore,Grocery Stores
Sapna Shopping Centre,+(91)8022264348,4.1,10,"Balebet,, Chickpete, Bangalore - 560053",Bangalore,Grocery Stores
Janatha Bazar,+(91)8027722131,3.6,10,"Indiranagar, Nelamangala, Bangalore - 562123",Bangalore,Grocery Stores
Nilgiris Supermarket,+(91)8041608750,3.1,10,"No.842, Sahakar Bhavan, H T Parallel Road, Sahakara Nagar, Bangalore - 560092, Near Ganesha Temple",Bangalore,Grocery Stores
Sri Sri TATTVA Home Health ..,+(91)9148957206,4.5,9,"No 679, Ground Floor, 6th Cross, Hal 3rd Stage, Kodihalli, Bangalore - 560017, Behind The Leela Palace, Next to Masjid,",Bangalore,Grocery Stores
Bilal Stores,+(91)8025369679,4.3,9,"No.31, Tank Road, Ulsoor Lake, Bangalore - 560008, Opposite to A2B",Bangalore,Grocery Stores
More For You,+(91)8861328573,3.9,9,"#81, 1st Main Road, Seshadripuram, Bangalore - 560020",Bangalore,Grocery Stores
Mamta Provision Stores,+(91)8023607156,3.9,9,"No.48/1, 2nd Cross, 11th Main, Mathikere, Bangalore - 560054, Near S V Medicals",Bangalore,Grocery Stores
National Store,+(91)8095162511,3.7,9,"No. 290/41, 38th Cross, 10th Main Road, Jayanagar 5th Block, Bangalore - 560041, Near Anand Bhavan and Green Pitch Field",Bangalore,Grocery Stores
Nilgiris,+(91)8023300303,3.6,9,"No.43, 9th Cross, Hampinagar, RPC Layout, Vijayanagar, Bangalore - 560040, Opposite RBI Staff Quarters",Bangalore,Grocery Stores
Vishal Mega Mart,,3.5,9,"Kapila Nagar, 11th Cross, 7th Main, Laggere, Bangalore - 560058, Near Nanjundeshwara Temple",Bangalore,Grocery Stores
Store 24,+(91)7337799009,4.8,8,"No. 293, Bekkarale Comfort, 6th Main, Ravi Gym Road, Nagarbhavi 2nd Stage, Bangalore - 560072",Bangalore,Grocery Stores
Yashwanth RICE Traders,+(91)9019074999,4.4,8,"No.867 A, Aditya Complex, 1st Stage, Gokula, 2nd Cross, Mathikere, Bangalore - 560054, Opposite to Sumathi Nursing Home",Bangalore,Grocery Stores
V G Provision Stores,,4.3,8,"No.630, Rajajinagar 3rd Block, Bangalore - 560010",Bangalore,Grocery Stores
Sarveshwara Rice Traders,+(91)9845220274,4.3,8,"No.76, Dinnur Main Road, HMT Layout, 7th Cross, 9th Main Road, Rt Nagar, Bangalore - 560032, Behind R T Nagar Police Station",Bangalore,Grocery Stores
Mahalaxmi Provision Stores,+(91)8026686417,4.2,8,"No.27, 6th Main, Btm Layout 2nd Stage, Bangalore - 560076, Near SBI",Bangalore,Grocery Stores
A Gopal Shetty And Co,+(91)8025562509,3.8,8,"No.9 & 10, Ulsoor, Bangalore - 560008, Near Anjaneya Temple",Bangalore,Grocery Stores
Mahalakshmi General Store,+(91)8025703116,3.6,8,"No.774/2, 2nd Main Road, Koramangala, Bangalore - 560095, Near Shiva Theatre",Bangalore,Grocery Stores
Namdhari Fresh,+(91)8041150056,4.9,7,"No.126, Ground Floor, 80 Feet Road, Sanjay Nagar, Bangalore - 560094, Near Corporation Bank",Bangalore,Grocery Stores
Halli Organics,+(91)9686893363,4.9,7,"No 375 13th Cross, Main Road, Sadashivanagar, Bangalore - 560080, Next to Food World",Bangalore,Grocery Stores
Hayagreevas,+(91)9482281355,4.7,7,"428/23, Satellite Town, Bengaluru, 8th A Cross Road, Yelahanka, Bangalore - 560064",Bangalore,Grocery Stores
Three Roses General Merchan..,+(91)08050004697,4.4,7,"No 816, Central Jail Road, Electronic City, Bangalore - 560100, Near Omkar Medicals",Bangalore,Grocery Stores
Dhanalakshmi Department Sto..,+(91)8884177386,4.3,7,"Shop No.29/B, 2nd Cross, Durgaparameshwari Layout, Pattanagere Road, Rajarajeshwari Nagar, Bangalore - 560098, Near BDA Complex",Bangalore,Grocery Stores
Mangalore Stores & Travels,+(91)8023146657,4.0,7,"No 37/4 Nagarabhavi Main Road, Govindaraja nagara, Vijayanagar, Bangalore - 560040, Near Bp Stores",Bangalore,Grocery Stores
Bellandur Departmental Prov..,+(91)9241115095,4.0,7,"No.74/3, Ring Road, Bellandur, Bangalore - 560103, Opposite To Central Mall",Bangalore,Grocery Stores
Sri Rathnam Traders,+(91)8022423890,4.0,7,"No.6/2b, East Circle Road, V V Puram, Bangalore - 560004, Opposite Medplus",Bangalore,Grocery Stores
Milk Basket,+(91)9052467926,3.8,7,"No.93/4, Thirumalashettyhally, Koralur, Koramangala 4th Block, Bangalore - 560034, Opposite Amazon Ware House",Bangalore,Grocery Stores
Mahaveer Provision Store,+(91)8041221458,3.8,7,"No.51, Akkipet Main Road, Bangalore - 560053, Opposite to Jain Temple",Bangalore,Grocery Stores
Bhavani General Stores,+(91)8023409946,3.4,7,"No.26, 59th Cross, 5th Block, Rajajinagar, Bangalore - 560010, Near Karnataka Medical Center",Bangalore,Grocery Stores
Azad Store,+(91)9164050858,3.0,7,"Rajatha Complex, Gandhinagar, Sathya Nagar, Chickpet, Bengaluru, Am Lane, Lalbagh Gardens, Bangalore - 560053",Bangalore,Grocery Stores
Shariff Stores,+(91)8025544031,2.9,7,"No 68 Old Market Road, Shivaji Nagar, Bangalore - 560001, Near Palace Mall",Bangalore,Grocery Stores
Mangalore Provision Store,+(91)9740516652,2.5,7,"No.30, 24th Main Road, Bank Of Baroda Colony, 7th Phase, Jp Nagar, Bangalore - 560078, Near Brigade Palm Springs and Mlr Convention Hall",Bangalore,Grocery Stores
Shri Durga Mangalore Stores,+(91)9972216725,5.0,6,"# 34/A, 1st Main Road, 1st Stage, KHB Colony, Basaveshwara Nagar, Bangalore - 560079, Near Subramanya Swamy Temple",Bangalore,Grocery Stores
SANDHYA FOODS VAAGAI COLD P..,+(91)9902542882,5.0,6,"No. 695, 10th Cross, 7th Main, BTM Layout 2nd Stage, Bangalore - 560076, Near Indira Canteen",Bangalore,Grocery Stores
Sree Vinayaka Rice Traders,+(91)8025903039,5.0,6,"No. 23, Reddy Lane, 11th Cross, 4th Main, Sampangiramnagar, Bangalore - 560027, Near BEML",Bangalore,Grocery Stores
Ms Mart,+(91)7259345106,4.6,6,"#483, OTC Road, Cottonpet, Bangalore - 560053",Bangalore,Grocery Stores
Kashinath Traders,+(91)8023371792,4.5,6,"No. 79/2, 3rd Main Road, APMC  Yard, Yeshwanthpur, Bangalore - 560022, Opposite To Railway Station",Bangalore,Grocery Stores
A Plus Food And More,+(91)9742226877,4.3,6,"Door No 34 Pandurang Plaza, Ramanjaneyanagar, Chikkalsandra, Bangalore - 560061, Behind Abbayanaidu Studio",Bangalore,Grocery Stores
Rathna Trading Co,+(91)8026707478,4.3,6,"No.17, Mysore Rd, Mysore Road, Bangalore - 560026, Near New Nt Pet, City Market Main Rd",Bangalore,Grocery Stores
Shariff Store,+(91)8022900843,4.1,6,"No.12/1, 9th Main Road, Yeshwanthpur, Bangalore - 560022, Opposite to Adarsha High School",Bangalore,Grocery Stores
Arogya Bharath Food,+(91)8892228481,3.9,6,"No 4332, Vivekananda Park Road, Girinagar, Bangalore - 560085, Opposite Vivekananda Park",Bangalore,Grocery Stores
Namdharis Fresh,+(91)8041648899,3.8,6,"# 202, 14th Cross Shastrinagar, Banashankari 2nd Stage, Bangalore - 560070, Opp. Muthoot Fincorp",Bangalore,Grocery Stores
Mataji General Stores,+(91)8023224810,3.8,6,"No.1024, 3rd Stage, 3rdBlock 5th Main, Basaveshwara Nagar, Bangalore - 560079",Bangalore,Grocery Stores
Madeena Stores,+(91)8022214539,3.7,6,"No 10, Johnson Market, Richmond Road, Bangalore - 560025, Near Fanoos hotel",Bangalore,Grocery Stores
Nyaya Bele Angadi,+(91)9686941110,3.5,6,"Yw 10, 1st Stage, 1st Phase, Gokul, 11th Cross Road, Lic Colony, Bengaluru, Yeshwanthpur, Bangalore - 560022",Bangalore,Grocery Stores
Good Day Department Store,+(91)8022228179,3.5,6,"No.7/2, Aga Abdulla Street, Richmond Town, Bangalore - 560025, Near Jonson Market Or Karnataka Beef Market",Bangalore,Grocery Stores
Nilgiris,+(91)9632041647,3.3,6,"1679, S.m Rod, Jalahalli Cross, Bangalore - 560057, Near Indian Oil Petrol Bunk",Bangalore,Grocery Stores
Food Point,,3.3,6,"No.30/3A, Varsha Building, Nanjappa Road, Shanthinagar, Bangalore - 560027",Bangalore,Grocery Stores
Suhas Provision Stores,+(91)8025294180,3.1,6,"No.99, Bda Main Road,Near Colony, Murugeshpalya, Bangalore - 560017",Bangalore,Grocery Stores
Shahid Pansari Store,+(91)8050504395,3.0,6,"Shop No. 47/1 1st Main Road, 1st Block, Someshwara Nagar, Bengaluru, Jayanagar, Bangalore - 560011",Bangalore,Grocery Stores
Moosa Stores,+(91)8025223387,2.3,6,"No.4, AMS Building, Ground Floor, 2nd Main, Airport Road, Murugeshpalya, Bangalore - 560017, Near Indira Canteen, Thimmayiah Reddy Layout",Bangalore,Grocery Stores
Foodworld,+(91)9901357710,5.0,5,"Sampangi Rama Nagar,Nunegundlapalli, Ambedkar Veedhi, Bangalore - 560001",Bangalore,Grocery Stores
Aayush Organic Store,+(91)7996839211,4.8,5,"No 253/1, Govindappa Layout, Kuvempu Road, Nelamangala, Bangalore - 562123, Near Ganesha Temple",Bangalore,Grocery Stores
Sri Ramakrishna Dept Store,+(91)9686932957,4.2,5,"No.279, 10th Cross, Wilson Garden, Bangalore - 560027, Next to Karnataka Bank",Bangalore,Grocery Stores
Easy Day,,4.0,5,"No. 92, Margosa Road, Malleswaram West, Bangalore - 560055",Bangalore,Grocery Stores
Malik Super Bazar,+(91)8025573339,3.8,5,"#219, KBAR Road, Austin Town, Bangalore - 560047, Near Jasma Temple",Bangalore,Grocery Stores
A P Stores,+(91)8025534236,3.8,5,"#397, 18th Main, 6th Block, Koramangala 6th Block, Bangalore - 560095, Near  Altran Technologies India Pvt Ltd",Bangalore,Grocery Stores
Balaji Provision Store,+(91)9743335187,3.8,5,"No.980, 2nd Main Road, Rajajinagar 4th Block, Bangalore - 560010, Near Shalimar Bakery",Bangalore,Grocery Stores
Vinayaka Stores,+(91)8028914696,3.8,5,"Yelahanka, Bangalore, Kogilu Road, Yelahanka, Bangalore - 560064",Bangalore,Grocery Stores
New Family Choice,+(91)9742336140,3.8,5,"# 8, Vanarpet Main Road, Vivek Nagar, Bangalore - 560047, Near G G Automobile",Bangalore,Grocery Stores
Sunil Grocery Stores,+(91)8884044096,3.7,5,Bangalore - 560001,Bangalore,Grocery Stores
Sri Venkatesha Provision St..,+(91)8660178880,3.7,5,"33/2, Jalakanteshwara Nagar, Shanti Nagar, Bengaluru, Shamanna Main Road, Bangalore - 560030",Bangalore,Grocery Stores
The Organic World,+(91)08043007000,3.4,5,"No 17, Sai Sultan Complex, Ali Asker Road, Cunningham Road, Bangalore - 560052, Opposite Canara Bank",Bangalore,Grocery Stores
City Provision,+(91)8023413449,3.4,5,"Rmv Complex, 2nd Stage, Raj Mahal Vilas 2nd Stage, Bangalore - 560094, Near Nagashettyhalli",Bangalore,Grocery Stores
Home Shopping Center,,2.0,5,"Ground Floor, Bazaar Street,Neelasandra, Vivek Nagar, Bangalore - 560047",Bangalore,Grocery Stores
Nobin Store,+(91)8618644658,5.0,4,"No 40 1st Cross, 2nd Main, Pukhraj Layout, Bengaluru, Adugodi, Bangalore - 560030",Bangalore,Grocery Stores
H M Super Mart,+(91)8317349636,5.0,4,"53, Sulthangunta, Bengaluru, Dhanakoti Road, Shivaji Nagar, Bangalore - 560051",Bangalore,Grocery Stores
Mega Express Mart,+(91)9008894876,4.8,4,"Jambu Savari, Jp Nagar 8th Phase, Bangalore - 560076",Bangalore,Grocery Stores
Kavitha Store,+(91)9947630257,4.8,4,"# 212, 7th Main , 15th Cross, BTM Layout 2nd Stage, Bangalore - 560076, Near Home Needs",Bangalore,Grocery Stores
Hkbk Traders,+(91)8041753798,4.8,4,"No.33, 2nd Main Road, New Tharagupet, Bangalore - 560002, Near Minto Eye Hospital",Bangalore,Grocery Stores
Patanjali Chikitsalaya,+(91)9448295382,4.7,4,"156, Kammasandra Road, Kammasandra, Bengaluru, Electronic City, Bangalore - 560100",Bangalore,Grocery Stores
Food World,+(91)9886408960,4.7,4,"# Ozone Urbana, Bengaluru, Devanahalli, Bangalore - 562110, Near International Airport",Bangalore,Grocery Stores
Vaishnavi Stores,+(91)9980405378,4.6,4,"No. 55,, 17th Cross, Bandappa Garden, 8th Main, Muthyala Nagar, Bangalore - 560054, Near JP Park Back Gate",Bangalore,Grocery Stores
Shanthi Traders,+(91)8022441695,4.5,4,"No.117/3, Kanakapura Main Road, Yediyur, Bangalore - 560082, Near Kabab King",Bangalore,Grocery Stores
V R RICE World,+(91)8028612777,4.4,4,"No  35, Chansandra Main Road, Rajarajeshwari Nagar, Bangalore - 560098, Near Nandhana Palace",Bangalore,Grocery Stores
M Abdul Subhan & Sons,+(91)8025577628,4.4,4,"No.333, Oph Road, Jumma Masjid Road, Bangalore - 560051, Opposite To LAL Masjid, Nr Taj Hotel",Bangalore,Grocery Stores
Sree Rathnam Traders,+(91)8026523890,4.3,4,"6/2b,, East Circle Road,, V V Puram, Bangalore - 560004",Bangalore,Grocery Stores
Mythri Bazar,+(91)9591536030,4.1,4,"#22, Vidyaranyapura Main Road, Vidyaranyapura, Bangalore - 560097, Oppt  Sbi Bank",Bangalore,Grocery Stores
Parameshwari Traders,+(91)8453321874,4.1,4,"Shop No - 20, Nehru Road  Kammanahalli, Kammanahalli, Bangalore - 560084, Opposite . Maha Bazaar, Near Empire Hotel",Bangalore,Grocery Stores
More For You,+(91)7353758413,4.0,4,"Accenture IT Tech Park, Outer Ring Road, Varthur Hobli, Bellandur, Bangalore - 560037",Bangalore,Grocery Stores
Pricol Ltd,,4.0,4,"No.91/46, 1st Floor, 8th Cross, Wilson Garden, Bangalore - 560027",Bangalore,Grocery Stores
Cash And Carry,+(91)08026612479,3.6,4,"No.79, Dr Dvg Road, Basavanagudi, Bangalore - 560004, Near Upahar Darshini Hotel",Bangalore,Grocery Stores
Ashirwad Supermarket,+(91)8762151579,3.6,4,"No 50/1, Ramamurthy Nagar Main Road, Banaswadi, Bangalore - 560043, Near to Banaswadi Junction",Bangalore,Grocery Stores
Whizz Garuda Mall,,3.6,4,"Magrath Road, Richmond Town, Bangalore - 560025",Bangalore,Grocery Stores
Nilgiris,+(91)9008210537,3.5,4,"#Shop No.4,Bda Complex, Bengaluru, Nagarbhavi, Bangalore - 560072",Bangalore,Grocery Stores
Fine Foods,+(91)8025468625,3.5,4,"No.208,3rd Cross, Hutchin's Road, Hutchins Road, Bangalore - 560084, Wheelers Road Extension",Bangalore,Grocery Stores
Slrt Super Market,+(91)9964508635,3.5,4,"#23/1, Kalikamba Temple Road,Hoskote to Kadugodi Road, Belathur, Bangalore - 560067, Near HDFC Bank Opp Road,Belathur",Bangalore,Grocery Stores
Behtar Super Market,+(91)8123862282,3.4,4,"4th Cross, 21st Main Road, Vijayanagar, Bangalore - 560040, Opposite to BBMP Office",Bangalore,Grocery Stores
City Mart Supermarket,+(91)8025464455,3.4,4,"No 21, Kenchappa Road, Frazer Town, Bangalore - 560005, Near Everest Theatre",Bangalore,Grocery Stores
Mamta Store,+(91)7795924047,3.3,4,"No 6 17th Cross, J P Nagar 5th Phase, Jp Nagar, Bangalore - 560078, Balaji Medical",Bangalore,Grocery Stores
Super Store,+(91)9739584297,3.0,4,"#9/2, 2 nd main 8th block, Koramangala, Bangalore - 560095, Opposite police station",Bangalore,Grocery Stores
Sri Ranganatha Medicals And..,+(91)9448581701,2.5,4,"No.3/3, 1st Cross, Banashankari 3rd Stage, Bangalore - 560085, Anjaneya Nagar",Bangalore,Grocery Stores
Sai Ram Traders,+(91)7996836280,2.5,4,"#67/4, Banjara Layout, Horamavu Agara, Bangalore - 560043, Near Banjara Bakery.",Bangalore,Grocery Stores
Hilman Store,+(91)8147999803,2.5,4,"Nagara Bavi, Nalagadderanahalli, Bengaluru, Peenya, Bangalore - 560058",Bangalore,Grocery Stores
Mangalore Provision Store,+(91)8147818027,2.3,4,"Shop No - 534/D, 22nd B main road, Jp Nagar 5th Phase, Bangalore - 560078, Near grills and rolls",Bangalore,Grocery Stores
Sri Lakshmi General Store,+(91)8064536079,1.0,4,"#3/4, K R Nanjappa layout, Adugodi Main Road, 8th  block, Koramangala, Bangalore - 560095, Opp narayana  school",Bangalore,Grocery Stores
all season super market,+(91)8025343843,5.0,3,"No.192, Kaggadasapura Main Road, C V Raman Nagar, Bangalore - 560093, opp diagnostic affair",Bangalore,Grocery Stores
New Mangalore Stores,+(91)9152109248,5.0,3,"No 117, 2nd Main Road Ittamadu, Banashankari 3rd Stage, Bangalore - 560085, Opp to Bescom Office,3rd Phase",Bangalore,Grocery Stores
Venkateshwara Traders,+(91)8023379171,5.0,3,"No.43/c, 6th Mn 3rd Cross ,Apmc Yard, Yeshwanthpur, Bangalore - 560022, Near Rnc 4th Gate",Bangalore,Grocery Stores
Nagendra Store,+(91)8022240121,5.0,3,"No.9, 4th Main,10th Cross, Sampangiramnagar, Bangalore - 560027, Near BEML Soudha",Bangalore,Grocery Stores
Njm Store,+(91)9036374095,5.0,3,"Bengaluru, 10th Cross Road, 10th Cross Roadacm Road, Shivaji Nagar, Bangalore - 560051",Bangalore,Grocery Stores
Sarveshwaara Trading Co,+(91)08023620273,4.8,3,"No 547/1, H T Parellel Road, Sahakara Nagar, Bangalore - 560092, Near Ganasha Temple",Bangalore,Grocery Stores
Food Basket,+(91)9731179999,4.8,3,"No. 134, Gandhi Bazar Main Road, Basavanagudi, Bangalore - 560004, Opp Ice Thunder",Bangalore,Grocery Stores
Uttam Provision stores,+(91)8022259065,4.7,3,"No.13, 27th Cross,Laxman Rao Road, Rangawswamy Temple Street, Bangalore - 560053, Near Abhinay Theatre",Bangalore,Grocery Stores
geetha stores,+(91)9845619333,4.7,3,"no. 34, lakshmi Puram main road, Ulsoor, Bangalore - 560008, near Balaji tent house",Bangalore,Grocery Stores
Chowdeshwari RICE Traders,+(91)9632825968,4.7,3,"#62 4th C Cross 1st Main, Tc Palya Main Road, Thambuchetty Palya, Bangalore - 560036, Near Anandapura Extn",Bangalore,Grocery Stores
Ganeshwar General Stores,+(91)8026719888,4.6,3,"No.54, 21st Main, 22nd Cross, Banashankari 2nd Stage, Bangalore - 560070, Near Bda Complex",Bangalore,Grocery Stores
Sri Basava Krupa Rice Merch..,+(91)9449540068,4.6,3,"No 8/11, 4th Main, Nanjarasappa Layout, Chandra Layout, Bangalore - 560040, Near Canara Bank Colony",Bangalore,Grocery Stores
A B General Store,+(91)8041327593,4.6,3,"No.405/409, Abk Complex, Shop No.5 & 6, Avenue Road, Bangalore - 560002",Bangalore,Grocery Stores
Alekhya RICE Traders,+(91)8025292090,4.5,3,"No 1830/F, 6th Cross, 4th Main, New Thippasandra, Bangalore - 560075, Near BDA Park",Bangalore,Grocery Stores
Saleem Traders,+(91)8025445675,4.5,3,"No. 644, A.C. Post, Nagawara, Bangalore - 560045, Bharath Petrol Bunk",Bangalore,Grocery Stores
Blessy Life Super Market,+(91)9964000491,4.5,3,"#17, Thippenahalli Main Road, Doddabidarakallu, Bangalore - 560073, Near Government School",Bangalore,Grocery Stores
Sri Gokulum Rice Traders,+(91)9743511097,4.5,3,"#162, K B R road Austin town, Austin Town, Bangalore - 560047, Near Rahul Clinic",Bangalore,Grocery Stores
K M Home Centre,18002127500,4.3,3,"No 622, 80 Feet Road,2nd Stage, Indiranagar, Bangalore - 560038",Bangalore,Grocery Stores
Mini Traders,+(91)8041749504,4.3,3,"No 51/C, 2nd Main Road, Apmc Yard, Yeshwanthpur, Bangalore - 560022, Opposite to Fire Station",Bangalore,Grocery Stores
Arya Super Market,+(91)08023452111,4.3,3,"RLS Building, Ramchandrapura Main Road, Vidyaranyapura, Bangalore - 560097, Next to  Chaitanya Pu College",Bangalore,Grocery Stores
Chemmanur Stores,+(91)9845968918,4.3,3,"Shop. No 17/7,H No, 1st Street, Ashoknagar, Bangalore - 560025, Behind Brigade Towers",Bangalore,Grocery Stores
Sri Shabari Lubricants & Oi..,+(91)9743485820,4.3,3,"Ak Colony, Adugodi, Bangalore - 560030, Hosur Rd",Bangalore,Grocery Stores
The Organic World,+(91)9036881981,4.2,3,"No.58, Innovation Building, Jp Nagar 2nd Phase, Bangalore - 560078, Next to Fedex Office and Opposite to Nexa Car Showroom",Bangalore,Grocery Stores
P.K. General Stores,+(91)9980506304,4.0,3,"Frazer Town Opposite Anjaneya Temple Bangalore, B.s.a. Road, Frazer Town, Bangalore - 560005",Bangalore,Grocery Stores
Sri Bhyraveshwara Rice Trad..,+(91)8549049249,4.0,3,"No.3, 5th Cross Lakshmi Road, Shanthinagar, Bangalore - 560027, Next to Centropolis and Icici Bank",Bangalore,Grocery Stores
Soubhagya Stores,,4.0,3,"No.38/8, Bazar Street, Neelasandra, Bangalore - 560047",Bangalore,Grocery Stores
Shabri Provision Stores,+(91)8025273246,4.0,3,"No.3555, 13th Main, Hal 2nd Stage Indiranagar, Bangalore - 560038, Service Road,Dopanahalli",Bangalore,Grocery Stores
Magnum Marketing,+(91)8041221788,4.0,3,"Mysore Road, Timber Yard Layout, Bangalore - 560026, Near Vijaya Lakshmi Theart",Bangalore,Grocery Stores
Simla Stores,+(91)8026645268,4.0,3,"No.120, Muni Reddy Building, 9th Cross, 1st Phase, Bangalore Gpo, Bangalore - 560001, Near Arbindo Ashram",Bangalore,Grocery Stores
New Shobha Food,+(91)9945731131,4.0,3,"#216, 4th Main, Vivek Nagar, Bangalore - 560047, Near Vivek Nagar Bus Stand",Bangalore,Grocery Stores
Live In Hastimal Gheewalas,+(91)08041101620,3.7,3,"#87, H B Samaja Road, Basavanagudi, Bangalore - 560004, Near Sri Charan Co Operative Bank",Bangalore,Grocery Stores
Royal Super Bazar,+(91)9008092356,3.7,3,"Abbas Complex, Shikari Palya, Electronic City, Bangalore - 560100, Near Wipro",Bangalore,Grocery Stores
Bangalore Hoticulture Fruit..,+(91)8026783831,3.7,3,"No.2, Ranka Coloney, Bilekanahalli Road, Bannerghatta Road, Bangalore - 560076, Opposite Mantri Terrace",Bangalore,Grocery Stores
Nilgiris,+(91)9008094925,3.7,3,"No. 37c, Turahalli Main Road, Off Kanakapura Road, Uttarahalli, Bangalore - 560061, Near Pride Apartment",Bangalore,Grocery Stores
Manmandir Provision Stores,+(91)8022254994,3.6,3,"#55, S.M lane, akkipet cross, Akkipet Main Road, Bangalore - 560053, near akkipet cross",Bangalore,Grocery Stores
Bhuvaneshwari Traders,+(91)7026371744,3.3,3,"No. 52, 9th Main Road, Industrial Layout, Banashankari 2nd Stage, Bangalore - 560070",Bangalore,Grocery Stores
Organisch ( A Complete Orga..,+(91)9900595213,3.2,3,"# 47 , Sahaj Nivas, Haralur Road , Ambalipura, HSR Layout, Bangalore - 560102, Opposite to Fisherman's Warf Restaurant",Bangalore,Grocery Stores
S V Oils Stores,+(91)8022382523,3.2,3,"Dantiwaria Sadan,, Chickpete, Bangalore - 560053, Shetty Muddanna Ln,",Bangalore,Grocery Stores
Namdharis Fresh,+(91)8065701859,2.7,3,"anmol carison court, Whitefield, Bangalore - 560066",Bangalore,Grocery Stores
Vishal Mega Mart,+(91)8882035498,1.8,3,"Sh 35, Devasthanagalu, Varthu Main Road, Varthur, Bangalore - 560087",Bangalore,Grocery Stores
Bhagyalakshmi Provision Sto..,+(91)8197222282,5.0,2,"Shop No - 1 KN Extension,, Triveni Road,4rth Cross, 2nd Main, Yeshwanthpur, Bangalore - 560022, Near Chandradaya School,",Bangalore,Grocery Stores
Anjaneya Stores,+(91)8025547524,5.0,2,"113,, Bazaar Street,, Ulsoor, Bangalore - 560008",Bangalore,Grocery Stores
Nilgiris Franchisee,+(91)9538888211,5.0,2,"43, Hampi Nagar, Vijaya Nagar, Bengaluru, 9th Cross Road, Rpc Layout, Bangalore - 560104",Bangalore,Grocery Stores
Sri Rajarajeshwari RICE Tra..,+(91)8147368776,5.0,2,"#16, Chandrashekaran Road, Rajarajeshwari Nagar, Bangalore - 560098, Opp.Ammis Biriyani & Madhu Iyengar",Bangalore,Grocery Stores
Jainam Gruh Udhyog Bhandar,+(91)8230955555,5.0,2,"Gandhi Nagar, Bengaluru, Bangalore - 560001, Near Jain Temple",Bangalore,Grocery Stores
Shree Venkateshwara Cash & ..,+(91)9036533414,5.0,2,"Main Market, Chennai, Main Road, Ganganagar, Bangalore - 560032",Bangalore,Grocery Stores
Mamtha store,+(91)9916580299,5.0,2,"No-3, 17th main, Jp Nagar, Bangalore - 560078, Opp. aishwarya",Bangalore,Grocery Stores
Anbu Store,+(91)8023512316,5.0,2,"No 33/3, Rmv 2nd Stage, Sanjay Nagar, Bangalore - 560094, Near Geddalahalli Bus Stop",Bangalore,Grocery Stores
Hopcoms,+(91)8026577552,5.0,2,"Aswath Nagar, Marathahalli, Bangalore - 560037",Bangalore,Grocery Stores
Hanuman Provision Store,+(91)9741615710,5.0,2,"Muddinapalya Road, Magadi Main Road, Anjananagar, Bangalore - 560091, OPP to Hdfc Atm",Bangalore,Grocery Stores
